keyword_id,campaign_id,keyword,match_type,impressions,clicks,spend,sales,orders,date,bid,avg_position
KW-CAMP-000011-1,CAMP-000011,charging cable,exact,380,7,8.8,100.64,1,2025-05-23 17:06:27.128080,1.2,7.8
KW-CAMP-000011-2,CAMP-000011,smart watch,broad,2193,45,50.68,579.48,6,2025-05-23 17:06:27.128080,1.45,7.1
KW-CAMP-000011-3,CAMP-000011,usb cable,broad,1361,28,31.46,359.63,3,2025-05-23 17:06:27.128080,1.44,5.3
KW-CAMP-000011-4,CAMP-000011,gaming mouse,exact,1344,27,31.08,355.38,3,2025-05-23 17:06:27.128080,0.57,3.9
KW-CAMP-000012-1,CAMP-000012,power bank,broad,6777,234,473.07,757.21,7,2025-05-23 17:06:27.128080,0.85,10.6
KW-CAMP-000012-2,CAMP-000012,phone case,exact,7104,245,495.84,793.66,8,2025-05-23 17:06:27.128080,1.08,1.3
KW-CAMP-000012-3,CAMP-000012,car charger,broad,8643,298,603.29,965.65,9,2025-05-23 17:06:27.128080,0.33,10.8
KW-CAMP-000012-4,CAMP-000012,usb cable,exact,9590,331,669.39,1071.44,10,2025-05-23 17:06:27.128080,1.35,12.6
KW-CAMP-000012-5,CAMP-000012,phone mount,broad,1968,67,137.42,219.96,2,2025-05-23 17:06:27.128080,0.67,3.2
KW-CAMP-000013-1,CAMP-000013,external drive,broad,1072,88,77.03,195.82,7,2025-05-23 17:06:27.128080,1.86,5.5
KW-CAMP-000013-2,CAMP-000013,fitness tracker,phrase,253,20,18.22,46.31,1,2025-05-23 17:06:27.128080,1.83,3.5
KW-CAMP-000013-3,CAMP-000013,bluetooth speaker,broad,3080,253,221.14,562.19,22,2025-05-23 17:06:27.128080,1.23,16.8
KW-CAMP-000014-1,CAMP-000014,bluetooth speaker,broad,162,4,6.31,8.54,0,2025-05-23 17:06:27.128080,1.19,11.9
KW-CAMP-000014-2,CAMP-000014,phone case,phrase,365,10,14.18,19.19,0,2025-05-23 17:06:27.128080,0.55,15.2
KW-CAMP-000014-3,CAMP-000014,phone case,exact,141,4,5.51,7.45,0,2025-05-23 17:06:27.128080,1.21,8.1
KW-CAMP-000014-4,CAMP-000014,charging cable,exact,331,9,12.86,17.41,0,2025-05-23 17:06:27.128080,0.96,18.9
KW-CAMP-000014-5,CAMP-000014,power bank,broad,27,0,1.08,1.46,0,2025-05-23 17:06:27.128080,0.79,1.8
KW-CAMP-000015-1,CAMP-000015,car charger,exact,26,0,0.53,0.81,0,2025-05-23 17:06:27.128080,1.12,15.5
KW-CAMP-000015-2,CAMP-000015,power bank,broad,578,15,11.52,17.56,0,2025-05-23 17:06:27.128080,0.19,1.6
KW-CAMP-000015-3,CAMP-000015,screen protector,broad,570,15,11.35,17.31,0,2025-05-23 17:06:27.128080,1.43,16.9
KW-CAMP-000015-4,CAMP-000015,fitness tracker,broad,477,12,9.5,14.49,0,2025-05-23 17:06:27.128080,0.36,18.2
KW-CAMP-000015-5,CAMP-000015,charging cable,broad,74,2,1.49,2.27,0,2025-05-23 17:06:27.128080,2.25,6.8
KW-CAMP-000015-6,CAMP-000015,external drive,broad,102,2,2.04,3.12,0,2025-05-23 17:06:27.128080,1.06,1.0
KW-CAMP-000016-1,CAMP-000016,fitness tracker,exact,10342,321,667.68,1840.7,48,2025-05-23 17:06:27.128080,0.94,18.3
KW-CAMP-000016-2,CAMP-000016,screen protector,exact,2659,82,171.67,473.26,12,2025-05-23 17:06:27.128080,0.9,17.9
KW-CAMP-000016-3,CAMP-000016,smart watch,broad,1636,50,105.64,291.24,7,2025-05-23 17:06:27.128080,0.62,11.3
KW-CAMP-000016-4,CAMP-000016,laptop bag,broad,4686,145,302.56,834.11,21,2025-05-23 17:06:27.128080,0.86,12.4
KW-CAMP-000016-5,CAMP-000016,screen protector,broad,5533,171,357.21,984.78,25,2025-05-23 17:06:27.128080,1.21,5.7
KW-CAMP-000016-6,CAMP-000016,phone mount,phrase,1506,46,97.24,268.08,7,2025-05-23 17:06:27.128080,0.33,7.8
KW-CAMP-000017-1,CAMP-000017,laptop bag,phrase,432,2,3.61,0.0,0,2025-05-23 17:06:27.128080,1.26,19.2
KW-CAMP-000017-2,CAMP-000017,fitness tracker,broad,170,0,1.43,0.0,0,2025-05-23 17:06:27.128080,1.04,11.5
KW-CAMP-000017-3,CAMP-000017,fitness tracker,broad,64,0,0.54,0.0,0,2025-05-23 17:06:27.128080,0.94,18.4
KW-CAMP-000017-4,CAMP-000017,laptop bag,broad,260,1,2.18,0.0,0,2025-05-23 17:06:27.128080,0.33,7.1
KW-CAMP-000017-5,CAMP-000017,power bank,broad,262,1,2.19,0.0,0,2025-05-23 17:06:27.128080,1.57,2.7
KW-CAMP-000018-1,CAMP-000018,car charger,phrase,194,1,1.22,0.0,0,2025-05-23 17:06:27.128080,1.49,7.8
KW-CAMP-000018-2,CAMP-000018,gaming mouse,phrase,75,0,0.47,0.0,0,2025-05-23 17:06:27.128080,0.99,4.2
KW-CAMP-000018-3,CAMP-000018,phone mount,phrase,315,2,1.98,0.0,0,2025-05-23 17:06:27.128080,0.28,10.2
KW-CAMP-000018-4,CAMP-000018,smart watch,exact,278,2,1.75,0.0,0,2025-05-23 17:06:27.128080,0.99,1.7
KW-CAMP-000018-5,CAMP-000018,bluetooth speaker,phrase,754,6,4.73,0.0,0,2025-05-23 17:06:27.128080,0.31,18.0
KW-CAMP-000018-6,CAMP-000018,wireless headphones,broad,317,2,1.99,0.0,0,2025-05-23 17:06:27.128080,1.38,16.6
KW-CAMP-000018-7,CAMP-000018,tablet stand,phrase,348,3,2.18,0.0,0,2025-05-23 17:06:27.128080,0.58,11.6
KW-CAMP-000019-1,CAMP-000019,keyboard,exact,1707,132,77.45,261.94,4,2025-05-23 17:06:27.128080,0.37,5.7
KW-CAMP-000019-2,CAMP-000019,car charger,phrase,176,13,8.01,27.09,0,2025-05-23 17:06:27.128080,0.44,8.3
KW-CAMP-000019-3,CAMP-000019,wireless headphones,broad,99,7,4.49,15.2,0,2025-05-23 17:06:27.128080,0.69,12.4
KW-CAMP-000020-1,CAMP-000020,tablet stand,exact,481,11,8.53,59.09,1,2025-05-23 17:06:27.128080,1.18,13.8
KW-CAMP-000020-2,CAMP-000020,bluetooth speaker,phrase,861,20,15.27,105.76,2,2025-05-23 17:06:27.128080,1.4,15.4
KW-CAMP-000020-3,CAMP-000020,external drive,exact,510,12,9.04,62.64,1,2025-05-23 17:06:27.128080,1.59,14.1
KW-CAMP-000020-4,CAMP-000020,tablet stand,phrase,238,5,4.23,29.31,0,2025-05-23 17:06:27.128080,1.15,16.7
KW-CAMP-000020-5,CAMP-000020,external drive,broad,46,1,0.83,5.76,0,2025-05-23 17:06:27.128080,1.53,6.0
KW-CAMP-000021-1,CAMP-000021,power bank,phrase,338,6,11.31,5.1,0,2025-05-23 17:06:27.128080,2.35,4.5
KW-CAMP-000021-2,CAMP-000021,keyboard,exact,271,5,9.08,4.1,0,2025-05-23 17:06:27.128080,0.69,16.8
KW-CAMP-000021-3,CAMP-000021,smart watch,broad,57,1,1.92,0.87,0,2025-05-23 17:06:27.128080,1.36,9.8
KW-CAMP-000021-4,CAMP-000021,car charger,broad,936,19,31.33,14.13,0,2025-05-23 17:06:27.128080,2.39,7.7
KW-CAMP-000022-1,CAMP-000022,laptop bag,phrase,1311,8,37.0,0.0,0,2025-05-23 17:06:27.128080,2.78,4.2
KW-CAMP-000022-2,CAMP-000022,screen protector,phrase,2309,14,65.11,0.0,0,2025-05-23 17:06:27.128080,1.74,5.7
KW-CAMP-000022-3,CAMP-000022,charging cable,broad,920,5,25.97,0.0,0,2025-05-23 17:06:27.128080,0.78,5.2
KW-CAMP-000023-1,CAMP-000023,keyboard,exact,25,2,2.72,17.37,0,2025-05-23 17:06:27.128080,0.46,3.7
KW-CAMP-000023-2,CAMP-000023,smart watch,exact,267,31,28.59,182.29,3,2025-05-23 17:06:27.128080,0.93,5.7
KW-CAMP-000023-3,CAMP-000023,bluetooth speaker,phrase,4,0,0.51,3.23,0,2025-05-23 17:06:27.128080,1.2,1.4
KW-CAMP-000023-4,CAMP-000023,external drive,phrase,438,51,46.96,299.37,5,2025-05-23 17:06:27.128080,1.53,15.1
KW-CAMP-000023-5,CAMP-000023,fitness tracker,exact,39,4,4.24,27.04,0,2025-05-23 17:06:27.128080,0.31,7.2
KW-CAMP-000023-6,CAMP-000023,power bank,broad,5,0,0.62,3.97,0,2025-05-23 17:06:27.128080,1.16,12.3
KW-CAMP-000023-7,CAMP-000023,wireless headphones,broad,44,5,4.79,30.55,0,2025-05-23 17:06:27.128080,1.67,11.5
KW-CAMP-000023-8,CAMP-000023,smart watch,exact,237,27,25.39,161.89,3,2025-05-23 17:06:27.128080,0.88,10.7
KW-CAMP-000024-1,CAMP-000024,bluetooth speaker,phrase,1296,37,31.59,210.62,3,2025-05-23 17:06:27.128080,2.87,18.2
KW-CAMP-000024-2,CAMP-000024,tablet stand,phrase,300,8,7.32,48.8,0,2025-05-23 17:06:27.128080,0.62,7.9
KW-CAMP-000024-3,CAMP-000024,power bank,exact,1729,49,42.14,280.94,4,2025-05-23 17:06:27.128080,0.52,13.5
KW-CAMP-000024-4,CAMP-000024,bluetooth speaker,broad,7,0,0.17,1.16,0,2025-05-23 17:06:27.128080,0.41,11.5
KW-CAMP-000024-5,CAMP-000024,smart watch,phrase,79,2,1.95,12.99,0,2025-05-23 17:06:27.128080,2.72,1.3
KW-CAMP-000025-1,CAMP-000025,phone case,exact,216,20,17.05,114.58,2,2025-05-23 17:06:27.128080,3.31,2.6
KW-CAMP-000025-2,CAMP-000025,fitness tracker,phrase,549,52,43.17,290.2,5,2025-05-23 17:06:27.128080,0.71,3.1
KW-CAMP-000025-3,CAMP-000025,smart watch,exact,236,22,18.62,125.19,2,2025-05-23 17:06:27.128080,0.63,17.0
KW-CAMP-000025-4,CAMP-000025,tablet stand,phrase,107,10,8.47,56.93,1,2025-05-23 17:06:27.128080,1.76,7.1
KW-CAMP-000025-5,CAMP-000025,phone case,phrase,381,36,29.96,201.4,3,2025-05-23 17:06:27.128080,0.77,18.0
KW-CAMP-000025-6,CAMP-000025,bluetooth speaker,broad,318,30,25.01,168.14,2,2025-05-23 17:06:27.128080,0.69,4.7
KW-CAMP-000025-7,CAMP-000025,smart watch,phrase,443,42,34.88,234.43,4,2025-05-23 17:06:27.128080,0.31,19.9
KW-CAMP-000001-1,CAMP-000001,smart watch,broad,670,22,31.87,242.21,3,2025-05-24 17:06:27.128080,0.39,3.3
KW-CAMP-000001-2,CAMP-000001,fitness tracker,broad,32,1,1.52,11.58,0,2025-05-24 17:06:27.128080,0.29,3.5
KW-CAMP-000001-3,CAMP-000001,tablet stand,exact,1206,40,57.37,436.06,7,2025-05-24 17:06:27.128080,0.66,4.4
KW-CAMP-000002-1,CAMP-000002,car charger,phrase,141,5,3.96,29.63,0,2025-05-24 17:06:27.128080,1.27,3.7
KW-CAMP-000002-2,CAMP-000002,smart watch,broad,2240,84,62.81,470.47,6,2025-05-24 17:06:27.128080,0.61,5.9
KW-CAMP-000002-3,CAMP-000002,car charger,broad,352,13,9.89,74.06,1,2025-05-24 17:06:27.128080,1.23,4.2
KW-CAMP-000002-4,CAMP-000002,power bank,exact,2089,78,58.57,438.76,6,2025-05-24 17:06:27.128080,0.57,14.9
KW-CAMP-000002-5,CAMP-000002,phone case,phrase,326,12,9.14,68.49,0,2025-05-24 17:06:27.128080,0.42,19.1
KW-CAMP-000002-6,CAMP-000002,fitness tracker,phrase,98,3,2.76,20.69,0,2025-05-24 17:06:27.128080,0.32,4.6
KW-CAMP-000003-1,CAMP-000003,phone case,exact,388,26,13.7,25.63,1,2025-05-24 17:06:27.128080,0.48,11.3
KW-CAMP-000003-2,CAMP-000003,fitness tracker,phrase,58,3,2.05,3.84,0,2025-05-24 17:06:27.128080,1.2,18.7
KW-CAMP-000003-3,CAMP-000003,external drive,phrase,118,8,4.18,7.82,0,2025-05-24 17:06:27.128080,0.39,17.8
KW-CAMP-000003-4,CAMP-000003,car charger,phrase,16,1,0.57,1.07,0,2025-05-24 17:06:27.128080,1.62,12.8
KW-CAMP-000003-5,CAMP-000003,external drive,broad,198,13,6.99,13.07,0,2025-05-24 17:06:27.128080,0.66,18.1
KW-CAMP-000003-6,CAMP-000003,wireless headphones,phrase,90,6,3.2,5.98,0,2025-05-24 17:06:27.128080,0.93,14.4
KW-CAMP-000003-7,CAMP-000003,screen protector,phrase,230,15,8.15,15.24,0,2025-05-24 17:06:27.128080,1.13,18.8
KW-CAMP-000003-8,CAMP-000003,phone mount,broad,27,1,0.96,1.8,0,2025-05-24 17:06:27.128080,0.38,9.6
KW-CAMP-000004-1,CAMP-000004,phone mount,exact,300,40,65.03,150.11,1,2025-05-24 17:06:27.128080,1.75,7.4
KW-CAMP-000004-2,CAMP-000004,power bank,exact,1077,146,233.42,538.8,5,2025-05-24 17:06:27.128080,0.47,16.9
KW-CAMP-000004-3,CAMP-000004,external drive,exact,737,100,159.88,369.04,3,2025-05-24 17:06:27.128080,0.57,2.7
KW-CAMP-000004-4,CAMP-000004,phone case,exact,870,118,188.69,435.56,4,2025-05-24 17:06:27.128080,1.54,15.1
KW-CAMP-000005-1,CAMP-000005,bluetooth speaker,exact,89,2,9.65,6.96,0,2025-05-24 17:06:27.128080,0.42,5.6
KW-CAMP-000005-2,CAMP-000005,tablet stand,phrase,11,0,1.2,0.87,0,2025-05-24 17:06:27.128080,2.04,10.9
KW-CAMP-000005-3,CAMP-000005,wireless headphones,phrase,9,0,0.98,0.71,0,2025-05-24 17:06:27.128080,0.48,17.4
KW-CAMP-000005-4,CAMP-000005,charging cable,phrase,68,1,7.37,5.32,0,2025-05-24 17:06:27.128080,1.5,15.7
KW-CAMP-000005-5,CAMP-000005,phone mount,phrase,69,1,7.43,5.36,0,2025-05-24 17:06:27.128080,0.79,2.6
KW-CAMP-000005-6,CAMP-000005,wireless headphones,phrase,168,4,18.15,13.1,0,2025-05-24 17:06:27.128080,0.71,14.1
KW-CAMP-000005-7,CAMP-000005,car charger,broad,157,4,16.9,12.2,0,2025-05-24 17:06:27.128080,2.52,3.0
KW-CAMP-000005-8,CAMP-000005,car charger,exact,9,0,1.07,0.77,0,2025-05-24 17:06:27.128080,1.08,14.3
KW-CAMP-000006-1,CAMP-000006,gaming mouse,broad,732,8,7.61,12.62,0,2025-05-24 17:06:27.128080,1.75,15.4
KW-CAMP-000006-2,CAMP-000006,usb cable,broad,640,7,6.66,11.04,0,2025-05-24 17:06:27.128080,0.4,5.0
KW-CAMP-000006-3,CAMP-000006,tablet stand,broad,63,0,0.66,1.09,0,2025-05-24 17:06:27.128080,1.65,4.1
KW-CAMP-000006-4,CAMP-000006,wireless headphones,phrase,1316,15,13.69,22.69,0,2025-05-24 17:06:27.128080,1.99,4.1
KW-CAMP-000006-5,CAMP-000006,bluetooth speaker,phrase,308,3,3.2,5.31,0,2025-05-24 17:06:27.128080,1.13,5.8
KW-CAMP-000006-6,CAMP-000006,screen protector,exact,277,3,2.88,4.78,0,2025-05-24 17:06:27.128080,0.85,15.7
KW-CAMP-000006-7,CAMP-000006,keyboard,exact,934,11,9.72,16.11,0,2025-05-24 17:06:27.128080,0.65,3.5
KW-CAMP-000007-1,CAMP-000007,gaming mouse,exact,1534,118,167.47,174.84,4,2025-05-24 17:06:27.128080,0.34,4.9
KW-CAMP-000007-2,CAMP-000007,phone mount,broad,10,0,1.15,1.2,0,2025-05-24 17:06:27.128080,1.52,5.8
KW-CAMP-000007-3,CAMP-000007,wireless headphones,exact,228,17,24.97,26.07,0,2025-05-24 17:06:27.128080,2.08,18.7
KW-CAMP-000007-4,CAMP-000007,smart watch,broad,765,59,83.54,87.21,2,2025-05-24 17:06:27.128080,0.39,15.7
KW-CAMP-000007-5,CAMP-000007,gaming mouse,broad,6463,499,705.44,736.48,20,2025-05-24 17:06:27.128080,1.43,11.2
KW-CAMP-000007-6,CAMP-000007,external drive,exact,617,47,67.44,70.4,1,2025-05-24 17:06:27.128080,0.74,3.0
KW-CAMP-000007-7,CAMP-000007,wireless headphones,phrase,2718,209,296.72,309.78,8,2025-05-24 17:06:27.128080,0.49,15.8
KW-CAMP-000007-8,CAMP-000007,smart watch,exact,2595,200,283.25,295.71,8,2025-05-24 17:06:27.128080,1.12,17.8
KW-CAMP-000008-1,CAMP-000008,charging cable,phrase,585,22,22.69,103.99,1,2025-05-24 17:06:27.128080,1.59,12.1
KW-CAMP-000008-2,CAMP-000008,usb cable,broad,128,4,4.99,22.86,0,2025-05-24 17:06:27.128080,1.4,19.0
KW-CAMP-000008-3,CAMP-000008,phone case,exact,248,9,9.61,44.07,0,2025-05-24 17:06:27.128080,4.24,6.0
KW-CAMP-000008-4,CAMP-000008,car charger,broad,2463,94,95.4,437.31,4,2025-05-24 17:06:27.128080,1.52,15.3
KW-CAMP-000008-5,CAMP-000008,phone mount,broad,274,10,10.62,48.68,0,2025-05-24 17:06:27.128080,0.31,5.4
KW-CAMP-000008-6,CAMP-000008,wireless headphones,exact,487,18,18.9,86.62,0,2025-05-24 17:06:27.128080,2.2,8.0
KW-CAMP-000009-1,CAMP-000009,keyboard,phrase,2610,8,7.13,78.68,1,2025-05-24 17:06:27.128080,0.78,19.8
KW-CAMP-000009-2,CAMP-000009,usb cable,phrase,527,1,1.44,15.89,0,2025-05-24 17:06:27.128080,2.02,13.1
KW-CAMP-000009-3,CAMP-000009,screen protector,exact,3523,10,9.62,106.18,1,2025-05-24 17:06:27.128080,0.57,16.1
KW-CAMP-000009-4,CAMP-000009,external drive,broad,1023,3,2.79,30.84,0,2025-05-24 17:06:27.128080,1.16,2.0
KW-CAMP-000010-1,CAMP-000010,external drive,broad,209,12,9.45,54.66,1,2025-05-24 17:06:27.128080,0.63,10.4
KW-CAMP-000010-2,CAMP-000010,keyboard,exact,14,0,0.68,3.91,0,2025-05-24 17:06:27.128080,1.52,4.3
KW-CAMP-000010-3,CAMP-000010,gaming mouse,exact,80,4,3.62,20.95,0,2025-05-24 17:06:27.128080,1.3,15.4
KW-CAMP-000010-4,CAMP-000010,gaming mouse,phrase,369,22,16.68,96.47,2,2025-05-24 17:06:27.128080,0.41,16.5
KW-CAMP-000010-5,CAMP-000010,wireless headphones,broad,20,1,0.92,5.3,0,2025-05-24 17:06:27.128080,0.37,4.6
KW-CAMP-000011-1,CAMP-000011,power bank,exact,62,4,2.61,0.99,0,2025-05-24 17:06:27.128080,2.02,16.4
KW-CAMP-000011-2,CAMP-000011,laptop bag,phrase,82,6,3.44,1.3,0,2025-05-24 17:06:27.128080,2.13,1.1
KW-CAMP-000011-3,CAMP-000011,tablet stand,exact,613,45,25.71,9.74,0,2025-05-24 17:06:27.128080,0.86,5.4
KW-CAMP-000011-4,CAMP-000011,smart watch,broad,63,4,2.67,1.01,0,2025-05-24 17:06:27.128080,0.81,14.5
KW-CAMP-000011-5,CAMP-000011,power bank,phrase,549,40,23.04,8.73,0,2025-05-24 17:06:27.128080,1.29,6.7
KW-CAMP-000012-1,CAMP-000012,tablet stand,phrase,404,2,0.64,23.0,0,2025-05-24 17:06:27.128080,1.12,11.2
KW-CAMP-000012-2,CAMP-000012,keyboard,broad,267,1,0.43,15.24,0,2025-05-24 17:06:27.128080,0.59,10.9
KW-CAMP-000012-3,CAMP-000012,laptop bag,phrase,413,2,0.66,23.5,0,2025-05-24 17:06:27.128080,3.51,7.7
KW-CAMP-000012-4,CAMP-000012,tablet stand,exact,163,0,0.26,9.33,0,2025-05-24 17:06:27.128080,2.15,2.7
KW-CAMP-000013-1,CAMP-000013,tablet stand,broad,28,0,1.2,0.23,0,2025-05-24 17:06:27.128080,1.56,19.3
KW-CAMP-000013-2,CAMP-000013,car charger,exact,71,1,3.0,0.58,0,2025-05-24 17:06:27.128080,1.78,2.0
KW-CAMP-000013-3,CAMP-000013,keyboard,broad,5,0,0.24,0.05,0,2025-05-24 17:06:27.128080,1.14,1.9
KW-CAMP-000013-4,CAMP-000013,tablet stand,phrase,269,7,11.27,2.18,0,2025-05-24 17:06:27.128080,0.38,17.7
KW-CAMP-000013-5,CAMP-000013,tablet stand,broad,380,10,15.93,3.09,0,2025-05-24 17:06:27.128080,1.14,5.5
KW-CAMP-000013-6,CAMP-000013,screen protector,phrase,67,1,2.81,0.54,0,2025-05-24 17:06:27.128080,2.97,4.1
KW-CAMP-000013-7,CAMP-000013,phone case,broad,202,5,8.48,1.64,0,2025-05-24 17:06:27.128080,0.62,16.2
KW-CAMP-000013-8,CAMP-000013,charging cable,exact,643,17,26.93,5.22,0,2025-05-24 17:06:27.128080,0.52,13.2
KW-CAMP-000014-1,CAMP-000014,tablet stand,broad,455,27,32.93,145.09,5,2025-05-24 17:06:27.128080,2.03,17.1
KW-CAMP-000014-2,CAMP-000014,wireless headphones,phrase,1773,106,128.25,565.11,21,2025-05-24 17:06:27.128080,0.55,9.8
KW-CAMP-000014-3,CAMP-000014,fitness tracker,phrase,2345,140,169.56,747.16,28,2025-05-24 17:06:27.128080,0.6,17.4
KW-CAMP-000014-4,CAMP-000014,keyboard,phrase,2093,125,151.33,666.81,25,2025-05-24 17:06:27.128080,0.96,12.4
KW-CAMP-000014-5,CAMP-000014,gaming mouse,exact,693,41,50.15,220.96,8,2025-05-24 17:06:27.128080,1.64,8.2
KW-CAMP-000015-1,CAMP-000015,charging cable,exact,15,0,0.5,8.35,0,2025-05-24 17:06:27.128080,1.23,13.6
KW-CAMP-000015-2,CAMP-000015,screen protector,exact,1544,33,48.76,816.14,6,2025-05-24 17:06:27.128080,1.59,11.6
KW-CAMP-000015-3,CAMP-000015,gaming mouse,broad,768,16,24.28,406.45,3,2025-05-24 17:06:27.128080,0.23,18.3
KW-CAMP-000015-4,CAMP-000015,power bank,broad,773,16,24.41,408.65,3,2025-05-24 17:06:27.128080,1.4,4.4
KW-CAMP-000016-1,CAMP-000016,power bank,broad,525,7,5.29,10.4,0,2025-05-24 17:06:27.128080,0.53,14.7
KW-CAMP-000016-2,CAMP-000016,wireless headphones,phrase,545,7,5.49,10.8,0,2025-05-24 17:06:27.128080,1.77,15.0
KW-CAMP-000016-3,CAMP-000016,phone case,broad,369,5,3.72,7.31,0,2025-05-24 17:06:27.128080,1.88,15.6
KW-CAMP-000016-4,CAMP-000016,usb cable,exact,65,0,0.66,1.3,0,2025-05-24 17:06:27.128080,1.37,16.2
KW-CAMP-000017-1,CAMP-000017,usb cable,broad,763,88,70.47,50.45,1,2025-05-24 17:06:27.128080,1.08,12.3
KW-CAMP-000017-2,CAMP-000017,external drive,exact,171,19,15.85,11.35,0,2025-05-24 17:06:27.128080,0.46,18.0
KW-CAMP-000017-3,CAMP-000017,smart watch,phrase,1058,121,97.61,69.89,2,2025-05-24 17:06:27.128080,0.87,9.5
KW-CAMP-000017-4,CAMP-000017,usb cable,exact,554,63,51.18,36.64,1,2025-05-24 17:06:27.128080,0.85,11.5
KW-CAMP-000017-5,CAMP-000017,screen protector,exact,223,25,20.61,14.75,0,2025-05-24 17:06:27.128080,1.35,12.7
KW-CAMP-000017-6,CAMP-000017,power bank,exact,360,41,33.25,23.8,0,2025-05-24 17:06:27.128080,0.61,9.8
KW-CAMP-000017-7,CAMP-000017,fitness tracker,exact,275,31,25.38,18.17,0,2025-05-24 17:06:27.128080,1.9,7.9
KW-CAMP-000018-1,CAMP-000018,fitness tracker,exact,238,9,15.81,48.12,0,2025-05-24 17:06:27.128080,0.93,1.1
KW-CAMP-000018-2,CAMP-000018,car charger,exact,213,8,14.15,43.07,0,2025-05-24 17:06:27.128080,1.59,11.7
KW-CAMP-000018-3,CAMP-000018,phone case,exact,571,22,37.82,115.13,2,2025-05-24 17:06:27.128080,0.71,11.0
KW-CAMP-000018-4,CAMP-000018,phone mount,broad,464,18,30.74,93.56,1,2025-05-24 17:06:27.128080,0.74,14.2
KW-CAMP-000018-5,CAMP-000018,usb cable,broad,108,4,7.21,21.94,0,2025-05-24 17:06:27.128080,1.27,11.4
KW-CAMP-000019-1,CAMP-000019,phone mount,exact,92,5,4.99,0.0,0,2025-05-24 17:06:27.128080,0.83,8.2
KW-CAMP-000019-2,CAMP-000019,fitness tracker,phrase,30,1,1.63,0.0,0,2025-05-24 17:06:27.128080,0.95,16.9
KW-CAMP-000019-3,CAMP-000019,bluetooth speaker,broad,168,9,9.13,0.0,0,2025-05-24 17:06:27.128080,1.14,15.2
KW-CAMP-000019-4,CAMP-000019,smart watch,broad,360,19,19.48,0.0,0,2025-05-24 17:06:27.128080,1.03,2.1
KW-CAMP-000019-5,CAMP-000019,laptop bag,phrase,328,18,17.75,0.0,0,2025-05-24 17:06:27.128080,0.97,10.0
KW-CAMP-000020-1,CAMP-000020,bluetooth speaker,broad,860,25,48.6,32.72,0,2025-05-24 17:06:27.128080,2.02,19.3
KW-CAMP-000020-2,CAMP-000020,charging cable,phrase,920,27,52.0,35.01,0,2025-05-24 17:06:27.128080,0.32,7.1
KW-CAMP-000020-3,CAMP-000020,phone mount,exact,407,12,23.01,15.49,0,2025-05-24 17:06:27.128080,0.34,5.3
KW-CAMP-000020-4,CAMP-000020,power bank,broad,561,16,31.74,21.37,0,2025-05-24 17:06:27.128080,0.35,3.8
KW-CAMP-000020-5,CAMP-000020,smart watch,broad,2983,89,168.49,113.44,1,2025-05-24 17:06:27.128080,1.83,2.3
KW-CAMP-000020-6,CAMP-000020,bluetooth speaker,broad,565,16,31.94,21.51,0,2025-05-24 17:06:27.128080,1.78,12.0
KW-CAMP-000020-7,CAMP-000020,smart watch,broad,1230,36,69.48,46.78,0,2025-05-24 17:06:27.128080,0.93,17.7
KW-CAMP-000021-1,CAMP-000021,bluetooth speaker,exact,244,17,21.36,14.69,0,2025-05-24 17:06:27.128080,2.74,2.5
KW-CAMP-000021-2,CAMP-000021,keyboard,phrase,128,8,11.18,7.69,0,2025-05-24 17:06:27.128080,0.98,10.8
KW-CAMP-000021-3,CAMP-000021,smart watch,phrase,241,16,21.09,14.51,0,2025-05-24 17:06:27.128080,0.21,7.4
KW-CAMP-000021-4,CAMP-000021,keyboard,phrase,398,27,34.78,23.92,0,2025-05-24 17:06:27.128080,1.25,12.1
KW-CAMP-000021-5,CAMP-000021,screen protector,phrase,703,49,61.4,42.23,0,2025-05-24 17:06:27.128080,0.26,5.6
KW-CAMP-000021-6,CAMP-000021,keyboard,broad,88,6,7.76,5.34,0,2025-05-24 17:06:27.128080,0.3,10.5
KW-CAMP-000021-7,CAMP-000021,bluetooth speaker,broad,39,2,3.46,2.38,0,2025-05-24 17:06:27.128080,0.7,1.5
KW-CAMP-000021-8,CAMP-000021,tablet stand,phrase,483,33,42.22,29.04,0,2025-05-24 17:06:27.128080,1.31,19.8
KW-CAMP-000022-1,CAMP-000022,phone mount,exact,126,1,1.91,5.3,0,2025-05-24 17:06:27.128080,1.96,13.3
KW-CAMP-000022-2,CAMP-000022,charging cable,exact,261,3,3.92,10.9,0,2025-05-24 17:06:27.128080,0.65,14.3
KW-CAMP-000022-3,CAMP-000022,tablet stand,phrase,183,2,2.75,7.65,0,2025-05-24 17:06:27.128080,0.3,3.6
KW-CAMP-000022-4,CAMP-000022,fitness tracker,phrase,148,2,2.23,6.19,0,2025-05-24 17:06:27.128080,0.9,17.1
KW-CAMP-000022-5,CAMP-000022,phone mount,exact,68,1,1.03,2.86,0,2025-05-24 17:06:27.128080,2.88,9.1
KW-CAMP-000022-6,CAMP-000022,screen protector,phrase,177,2,2.66,7.4,0,2025-05-24 17:06:27.128080,0.86,16.2
KW-CAMP-000022-7,CAMP-000022,car charger,phrase,185,2,2.78,7.73,0,2025-05-24 17:06:27.128080,0.42,6.4
KW-CAMP-000022-8,CAMP-000022,phone case,phrase,79,1,1.19,3.32,0,2025-05-24 17:06:27.128080,0.38,9.8
