campaign_id,platform,campaign_type,date,impressions,clicks,spend,sales,orders,acos,roas,cpc,ctr,conversion_rate
CAMP-000022,walmart,sponsored_display,2025-05-29 13:02:27.967686,1376,67,24.86,246.82,8,0.101,9.93,0.37,4.918,12.822
CAMP-000023,amazon,sponsored_products,2025-05-29 13:02:27.967686,9112,552,771.52,5064.34,82,0.152,6.56,1.4,6.061,14.965
CAMP-000024,walmart,sponsored_display,2025-05-29 13:02:27.967686,6730,333,453.62,1057.51,17,0.429,2.33,1.36,4.962,5.214
CAMP-000025,walmart,sponsored_brands,2025-05-29 13:02:27.967686,3746,280,189.18,1299.54,33,0.146,6.87,0.68,7.475,12.044
CAMP-000001,amazon,sponsored_display,2025-05-30 13:02:27.967686,1309,49,96.85,362.86,10,0.267,3.75,1.98,3.809,21.955
CAMP-000002,walmart,sponsored_display,2025-05-30 13:02:27.967686,10830,89,219.58,277.81,6,0.79,1.27,2.47,0.822,7.567
CAMP-000003,walmart,sponsored_products,2025-05-30 13:02:27.967686,1793,120,294.04,150.29,7,1.957,0.51,2.45,6.695,5.944
CAMP-000004,walmart,sponsored_brands,2025-05-30 13:02:27.967686,822,29,16.47,0.0,0,1.0,0.0,0.57,3.55,1.487
CAMP-000005,walmart,sponsored_brands,2025-05-30 13:02:27.967686,728,52,50.99,267.03,3,0.191,5.24,0.98,7.249,6.612
CAMP-000006,walmart,sponsored_display,2025-05-30 13:02:27.967686,10201,750,427.73,6359.27,78,0.067,14.87,0.57,7.355,10.484
CAMP-000007,amazon,sponsored_products,2025-05-30 13:02:27.967686,9996,347,334.67,2052.44,44,0.163,6.13,0.96,3.475,12.965
CAMP-000008,walmart,sponsored_brands,2025-05-30 13:02:27.967686,623,11,25.09,0.0,0,1.0,0.0,2.28,1.809,5.001
CAMP-000009,walmart,sponsored_brands,2025-05-30 13:02:27.967686,1555,147,194.82,1105.63,20,0.176,5.68,1.33,9.474,14.15
CAMP-000010,walmart,sponsored_display,2025-05-30 13:02:27.967686,3621,303,274.33,758.32,17,0.362,2.76,0.91,8.38,5.626
CAMP-000011,amazon,sponsored_brands,2025-05-30 13:02:27.967686,13274,864,1236.69,1712.51,84,0.722,1.38,1.43,6.516,9.809
CAMP-000012,amazon,sponsored_brands,2025-05-30 13:02:27.967686,1556,54,127.21,217.95,3,0.584,1.71,2.36,3.487,6.732
CAMP-000013,walmart,sponsored_brands,2025-05-30 13:02:27.967686,4360,75,82.45,0.0,0,1.0,0.0,1.1,1.74,1.244
CAMP-000014,amazon,sponsored_brands,2025-05-30 13:02:27.967686,987,9,5.36,0.0,0,1.0,0.0,0.6,0.935,10.673
CAMP-000015,amazon,sponsored_display,2025-05-30 13:02:27.967686,5694,65,34.27,768.32,7,0.045,22.42,0.53,1.154,12.279
CAMP-000016,walmart,sponsored_brands,2025-05-30 13:02:27.967686,2343,105,89.21,161.19,2,0.553,1.81,0.85,4.516,2.517
CAMP-000017,amazon,sponsored_products,2025-05-30 13:02:27.967686,25054,2609,2696.72,7431.29,56,0.363,2.76,1.03,10.417,2.161
CAMP-000018,walmart,sponsored_display,2025-05-30 13:02:27.967686,2218,42,64.19,618.65,4,0.104,9.64,1.53,1.92,10.98
CAMP-000019,walmart,sponsored_display,2025-05-30 13:02:27.967686,1020,11,23.35,45.6,1,0.512,1.95,2.12,1.088,13.517
CAMP-000020,walmart,sponsored_products,2025-05-30 13:02:27.967686,4333,124,123.13,671.3,9,0.183,5.45,0.99,2.879,7.485
CAMP-000021,amazon,sponsored_brands,2025-05-30 13:02:27.967686,328,13,11.14,70.78,2,0.157,6.35,0.86,4.034,21.087
CAMP-000022,amazon,sponsored_brands,2025-05-30 13:02:27.967686,2574,44,94.9,399.2,6,0.238,4.21,2.16,1.729,15.014
CAMP-000023,walmart,sponsored_display,2025-05-30 13:02:27.967686,6055,447,219.68,2704.9,42,0.081,12.31,0.49,7.385,9.475
CAMP-000024,walmart,sponsored_products,2025-05-30 13:02:27.967686,4430,134,259.16,97.87,3,2.648,0.38,1.93,3.041,2.969
CAMP-000025,amazon,sponsored_display,2025-05-30 13:02:27.967686,1616,30,12.73,40.55,1,0.314,3.19,0.42,1.891,6.332
CAMP-000001,amazon,sponsored_display,2025-05-31 13:02:27.967686,6302,74,106.85,745.81,10,0.143,6.98,1.44,1.19,13.991
CAMP-000002,amazon,sponsored_brands,2025-05-31 13:02:27.967686,727,34,18.99,379.73,6,0.05,20.0,0.56,4.771,19.051
CAMP-000003,amazon,sponsored_display,2025-05-31 13:02:27.967686,725,52,83.23,286.19,4,0.291,3.44,1.6,7.185,9.198
CAMP-000004,walmart,sponsored_products,2025-05-31 13:02:27.967686,4603,148,309.19,625.08,9,0.495,2.02,2.09,3.234,6.375
CAMP-000005,amazon,sponsored_products,2025-05-31 13:02:27.967686,9480,450,879.55,1385.83,33,0.635,1.58,1.95,4.757,7.531
CAMP-000006,walmart,sponsored_products,2025-05-31 13:02:27.967686,11914,117,106.12,650.21,10,0.163,6.13,0.91,0.99,9.073
CAMP-000007,amazon,sponsored_brands,2025-05-31 13:02:27.967686,2335,51,122.52,378.73,11,0.323,3.09,2.4,2.2,22.459
CAMP-000008,walmart,sponsored_display,2025-05-31 13:02:27.967686,1535,15,27.18,92.26,1,0.295,3.39,1.81,1.029,9.642
CAMP-000009,walmart,sponsored_brands,2025-05-31 13:02:27.967686,936,146,71.44,1060.75,22,0.067,14.85,0.49,15.697,15.684
CAMP-000010,walmart,sponsored_brands,2025-05-31 13:02:27.967686,1588,92,123.45,344.97,6,0.358,2.79,1.34,5.815,7.34
CAMP-000011,amazon,sponsored_brands,2025-05-31 13:02:27.967686,2688,59,53.54,45.59,2,1.174,0.85,0.91,2.197,4.435
CAMP-000012,amazon,sponsored_brands,2025-05-31 13:02:27.967686,1931,66,50.75,187.57,2,0.271,3.7,0.77,3.436,3.905
CAMP-000013,amazon,sponsored_display,2025-05-31 13:02:27.967686,799,42,42.55,57.84,1,0.736,1.36,1.01,5.287,4.198
CAMP-000014,amazon,sponsored_products,2025-05-31 13:02:27.967686,3540,53,53.93,169.07,2,0.319,3.14,1.02,1.518,4.791
CAMP-000015,walmart,sponsored_brands,2025-05-31 13:02:27.967686,4933,278,240.74,3993.98,37,0.06,16.59,0.87,5.64,13.423
CAMP-000016,walmart,sponsored_display,2025-05-31 13:02:27.967686,6461,169,50.66,535.16,20,0.095,10.56,0.3,2.616,12.191
CAMP-000017,walmart,sponsored_products,2025-05-31 13:02:27.967686,4831,458,324.3,1481.63,20,0.219,4.57,0.71,9.493,4.425
CAMP-000018,walmart,sponsored_display,2025-05-31 13:02:27.967686,826,33,68.22,106.52,3,0.64,1.56,2.07,4.102,9.314
CAMP-000019,walmart,sponsored_display,2025-05-31 13:02:27.967686,1268,22,31.43,186.6,5,0.168,5.94,1.43,1.802,24.427
CAMP-000020,walmart,sponsored_products,2025-05-31 13:02:27.967686,978,18,31.5,86.11,1,0.366,2.73,1.75,1.885,9.833
CAMP-000021,walmart,sponsored_display,2025-05-31 13:02:27.967686,1731,84,118.13,4790.04,44,0.025,40.55,1.41,4.887,53.569
CAMP-000022,walmart,sponsored_brands,2025-05-31 13:02:27.967686,2384,53,30.71,526.51,9,0.058,17.15,0.58,2.236,17.742
CAMP-000023,walmart,sponsored_display,2025-05-31 13:02:27.967686,1596,65,71.39,532.93,11,0.134,7.47,1.1,4.081,17.393
CAMP-000024,walmart,sponsored_brands,2025-05-31 13:02:27.967686,2221,99,199.44,636.2,8,0.313,3.19,2.01,4.472,8.788
CAMP-000025,walmart,sponsored_products,2025-05-31 13:02:27.967686,7047,143,265.46,273.08,6,0.972,1.03,1.86,2.042,4.769
CAMP-000001,amazon,sponsored_display,2025-06-01 13:02:27.967686,3466,40,55.49,751.56,10,0.074,13.55,1.39,1.165,25.057
CAMP-000002,walmart,sponsored_products,2025-06-01 13:02:27.967686,2962,33,66.08,29.3,1,2.255,0.44,2.0,1.125,3.372
CAMP-000003,walmart,sponsored_products,2025-06-01 13:02:27.967686,3566,73,23.26,87.17,2,0.267,3.75,0.32,2.056,2.829
CAMP-000004,walmart,sponsored_display,2025-06-01 13:02:27.967686,5126,236,377.89,1203.61,23,0.314,3.19,1.6,4.614,9.756
CAMP-000005,walmart,sponsored_display,2025-06-01 13:02:27.967686,11422,531,1713.69,3787.21,61,0.452,2.21,3.23,4.651,11.578
CAMP-000006,walmart,sponsored_brands,2025-06-01 13:02:27.967686,2853,67,29.1,286.32,11,0.102,9.84,0.43,2.376,16.515
CAMP-000007,amazon,sponsored_brands,2025-06-01 13:02:27.967686,620,8,16.88,0.0,0,1.0,0.0,2.11,1.363,6.749
CAMP-000008,amazon,sponsored_products,2025-06-01 13:02:27.967686,3780,103,139.9,0.0,0,1.0,0.0,1.36,2.739,0.449
CAMP-000009,walmart,sponsored_products,2025-06-01 13:02:27.967686,3919,126,145.52,1786.45,21,0.081,12.28,1.15,3.233,17.162
CAMP-000010,walmart,sponsored_products,2025-06-01 13:02:27.967686,526,42,26.16,116.58,2,0.224,4.46,0.62,8.024,4.841
CAMP-000011,walmart,sponsored_products,2025-06-01 13:02:27.967686,1797,20,20.85,187.67,2,0.111,9.0,1.04,1.137,10.454
CAMP-000012,amazon,sponsored_brands,2025-06-01 13:02:27.967686,10471,317,520.04,1499.05,28,0.347,2.88,1.64,3.033,8.892
CAMP-000013,amazon,sponsored_products,2025-06-01 13:02:27.967686,2082,62,55.55,105.99,3,0.524,1.91,0.9,2.989,5.431
CAMP-000014,walmart,sponsored_brands,2025-06-01 13:02:27.967686,9639,171,330.55,83.27,3,3.97,0.25,1.93,1.778,2.16
CAMP-000015,walmart,sponsored_display,2025-06-01 13:02:27.967686,1889,165,99.0,767.54,13,0.129,7.75,0.6,8.736,8.467
CAMP-000016,walmart,sponsored_display,2025-06-01 13:02:27.967686,1725,37,59.49,0.0,0,1.0,0.0,1.61,2.197,0.825
CAMP-000017,amazon,sponsored_brands,2025-06-01 13:02:27.967686,2414,101,53.86,776.06,15,0.069,14.41,0.53,4.195,15.788
CAMP-000018,walmart,sponsored_brands,2025-06-01 13:02:27.967686,1388,71,41.05,0.0,0,1.0,0.0,0.58,5.166,0.143
CAMP-000019,walmart,sponsored_display,2025-06-01 13:02:27.967686,2797,125,76.71,64.85,2,1.183,0.85,0.61,4.494,1.658
CAMP-000020,amazon,sponsored_display,2025-06-01 13:02:27.967686,4231,122,77.58,428.98,15,0.181,5.53,0.64,2.897,12.916
CAMP-000021,amazon,sponsored_products,2025-06-01 13:02:27.967686,1801,163,242.58,516.69,26,0.469,2.13,1.49,9.1,16.179
CAMP-000022,walmart,sponsored_products,2025-06-01 13:02:27.967686,399,7,9.44,0.0,0,1.0,0.0,1.35,1.763,7.07
CAMP-000023,amazon,sponsored_brands,2025-06-01 13:02:27.967686,1274,65,50.29,461.64,6,0.109,9.18,0.77,5.142,10.066
CAMP-000024,amazon,sponsored_display,2025-06-01 13:02:27.967686,6278,124,201.4,456.9,14,0.441,2.27,1.62,1.979,11.665
CAMP-000025,amazon,sponsored_brands,2025-06-01 13:02:27.967686,8748,224,205.89,166.41,10,1.237,0.81,0.92,2.569,4.577
CAMP-000001,amazon,sponsored_display,2025-06-02 13:02:27.967686,3920,131,235.43,61.81,1,3.809,0.26,1.8,3.352,1.227
CAMP-000002,walmart,sponsored_products,2025-06-02 13:02:27.967686,1512,146,299.75,562.06,20,0.533,1.88,2.05,9.702,13.879
CAMP-000003,amazon,sponsored_brands,2025-06-02 13:02:27.967686,10096,118,95.86,681.37,9,0.141,7.11,0.81,1.176,8.044
CAMP-000004,amazon,sponsored_brands,2025-06-02 13:02:27.967686,6477,70,104.37,357.43,16,0.292,3.42,1.49,1.089,23.954
CAMP-000005,walmart,sponsored_brands,2025-06-02 13:02:27.967686,2373,38,82.05,62.04,2,1.322,0.76,2.16,1.611,7.089
CAMP-000006,walmart,sponsored_products,2025-06-02 13:02:27.967686,4418,50,78.72,119.3,3,0.66,1.52,1.57,1.14,6.279
CAMP-000007,amazon,sponsored_display,2025-06-02 13:02:27.967686,553,12,11.99,0.0,0,1.0,0.0,1.0,2.305,3.262
CAMP-000008,walmart,sponsored_display,2025-06-02 13:02:27.967686,9497,333,339.94,1402.5,42,0.242,4.13,1.02,3.507,12.621
CAMP-000009,amazon,sponsored_products,2025-06-02 13:02:27.967686,12345,113,178.23,794.94,9,0.224,4.46,1.58,0.921,8.156
CAMP-000010,amazon,sponsored_products,2025-06-02 13:02:27.967686,2369,198,108.45,266.16,15,0.407,2.45,0.55,8.37,7.597
CAMP-000011,walmart,sponsored_display,2025-06-02 13:02:27.967686,1585,9,6.64,0.0,0,1.0,0.0,0.74,0.629,8.148
CAMP-000012,amazon,sponsored_brands,2025-06-02 13:02:27.967686,13438,1433,1176.55,3825.05,48,0.308,3.25,0.82,10.669,3.387
CAMP-000013,amazon,sponsored_products,2025-06-02 13:02:27.967686,4064,291,501.23,1204.38,25,0.416,2.4,1.72,7.177,8.742
CAMP-000014,walmart,sponsored_display,2025-06-02 13:02:27.967686,5221,429,258.98,979.98,15,0.264,3.78,0.6,8.226,3.666
CAMP-000015,walmart,sponsored_brands,2025-06-02 13:02:27.967686,1396,88,79.01,151.93,4,0.52,1.92,0.9,6.346,4.972
CAMP-000016,walmart,sponsored_display,2025-06-02 13:02:27.967686,2718,65,82.02,443.57,8,0.185,5.41,1.26,2.426,12.71
CAMP-000017,amazon,sponsored_brands,2025-06-02 13:02:27.967686,687,48,83.95,53.55,1,1.568,0.64,1.75,7.017,2.305
CAMP-000018,walmart,sponsored_display,2025-06-02 13:02:27.967686,15422,298,221.14,205.88,14,1.074,0.93,0.74,1.935,4.789
CAMP-000019,amazon,sponsored_products,2025-06-02 13:02:27.967686,2584,77,227.61,358.8,9,0.634,1.58,2.96,2.98,11.736
CAMP-000020,walmart,sponsored_brands,2025-06-02 13:02:27.967686,2530,15,18.85,52.55,1,0.359,2.79,1.26,0.63,10.112
CAMP-000021,walmart,sponsored_display,2025-06-02 13:02:27.967686,1034,101,100.25,680.2,16,0.147,6.78,0.99,9.854,16.582
CAMP-000022,walmart,sponsored_display,2025-06-02 13:02:27.967686,2543,110,63.57,253.38,12,0.251,3.99,0.58,4.341,11.687
CAMP-000023,walmart,sponsored_brands,2025-06-02 13:02:27.967686,1732,91,30.73,190.87,3,0.161,6.21,0.34,5.258,3.725
CAMP-000024,walmart,sponsored_products,2025-06-02 13:02:27.967686,260,12,27.18,0.0,0,1.0,0.0,2.27,4.83,2.203
CAMP-000025,walmart,sponsored_brands,2025-06-02 13:02:27.967686,41144,340,207.82,2351.95,25,0.088,11.32,0.61,0.829,7.36
CAMP-000001,amazon,sponsored_products,2025-06-03 13:02:27.967686,4327,83,235.06,44.67,1,5.262,0.19,2.83,1.922,1.974
CAMP-000002,walmart,sponsored_display,2025-06-03 13:02:27.967686,3374,83,36.9,0.0,0,1.0,0.0,0.44,2.481,0.534
CAMP-000003,walmart,sponsored_display,2025-06-03 13:02:27.967686,9265,635,717.56,3225.29,94,0.222,4.49,1.13,6.858,14.902
CAMP-000004,walmart,sponsored_display,2025-06-03 13:02:27.967686,667,65,29.0,905.21,11,0.032,31.21,0.45,9.739,17.59
CAMP-000005,walmart,sponsored_products,2025-06-03 13:02:27.967686,5789,151,208.82,459.05,11,0.455,2.2,1.38,2.615,7.865
CAMP-000006,walmart,sponsored_brands,2025-06-03 13:02:27.967686,2399,81,83.74,101.68,2,0.824,1.21,1.03,3.417,3.302
CAMP-000007,amazon,sponsored_display,2025-06-03 13:02:27.967686,3537,244,237.49,2295.89,22,0.103,9.67,0.97,6.903,9.289
CAMP-000008,amazon,sponsored_display,2025-06-03 13:02:27.967686,1591,9,14.67,61.24,1,0.24,4.17,1.63,0.595,13.103
CAMP-000009,walmart,sponsored_brands,2025-06-03 13:02:27.967686,4132,37,31.77,140.54,2,0.226,4.42,0.86,0.896,5.976
CAMP-000010,amazon,sponsored_display,2025-06-03 13:02:27.967686,1798,77,99.42,239.44,4,0.415,2.41,1.29,4.292,5.69
CAMP-000011,walmart,sponsored_products,2025-06-03 13:02:27.967686,4324,121,203.24,426.72,5,0.476,2.1,1.68,2.809,4.73
CAMP-000012,amazon,sponsored_display,2025-06-03 13:02:27.967686,2581,285,229.21,3513.1,39,0.065,15.33,0.8,11.078,13.756
CAMP-000013,walmart,sponsored_display,2025-06-03 13:02:27.967686,2718,51,27.94,281.7,9,0.099,10.08,0.55,1.912,18.418
CAMP-000014,amazon,sponsored_display,2025-06-03 13:02:27.967686,3403,143,86.01,306.56,5,0.281,3.56,0.6,4.229,3.935
CAMP-000015,amazon,sponsored_display,2025-06-03 13:02:27.967686,3291,35,36.51,151.03,4,0.242,4.14,1.04,1.079,14.212
CAMP-000016,amazon,sponsored_brands,2025-06-03 13:02:27.967686,12823,287,554.53,3273.49,45,0.169,5.9,1.93,2.241,15.777
CAMP-000017,walmart,sponsored_products,2025-06-03 13:02:27.967686,2800,25,34.55,86.69,2,0.399,2.51,1.38,0.908,11.747
CAMP-000018,walmart,sponsored_display,2025-06-03 13:02:27.967686,3273,34,13.53,315.53,6,0.043,23.32,0.4,1.066,17.88
CAMP-000019,amazon,sponsored_products,2025-06-03 13:02:27.967686,24386,549,661.04,301.92,8,2.189,0.46,1.2,2.253,1.529
CAMP-000020,walmart,sponsored_brands,2025-06-03 13:02:27.967686,763,14,10.52,0.0,0,1.0,0.0,0.75,1.864,4.888
CAMP-000021,walmart,sponsored_products,2025-06-03 13:02:27.967686,5070,315,204.33,702.5,24,0.291,3.44,0.65,6.227,7.785
CAMP-000022,amazon,sponsored_products,2025-06-03 13:02:27.967686,2153,83,181.72,501.93,10,0.362,2.76,2.19,3.9,12.446
CAMP-000023,walmart,sponsored_display,2025-06-03 13:02:27.967686,2284,49,87.81,0.0,0,1.0,0.0,1.79,2.174,0.718
CAMP-000024,walmart,sponsored_products,2025-06-03 13:02:27.967686,6975,579,635.73,1393.4,34,0.456,2.19,1.1,8.303,5.996
CAMP-000025,walmart,sponsored_brands,2025-06-03 13:02:27.967686,4142,333,270.1,1425.79,19,0.189,5.28,0.81,8.044,5.741
CAMP-000001,walmart,sponsored_display,2025-06-04 13:02:27.967686,911,12,9.63,0.0,0,1.0,0.0,0.8,1.386,3.696
CAMP-000002,walmart,sponsored_products,2025-06-04 13:02:27.967686,806,9,20.84,0.0,0,1.0,0.0,2.32,1.134,7.532
CAMP-000003,walmart,sponsored_products,2025-06-04 13:02:27.967686,1047,86,126.96,249.14,5,0.51,1.96,1.48,8.231,6.557
CAMP-000004,amazon,sponsored_products,2025-06-04 13:02:27.967686,2562,119,183.08,429.2,3,0.427,2.34,1.54,4.66,2.934
CAMP-000005,walmart,sponsored_display,2025-06-04 13:02:27.967686,2485,134,276.54,390.62,17,0.708,1.41,2.06,5.424,13.42
CAMP-000006,walmart,sponsored_products,2025-06-04 13:02:27.967686,2612,68,48.56,938.75,11,0.052,19.33,0.71,2.616,17.264
CAMP-000007,walmart,sponsored_products,2025-06-04 13:02:27.967686,2554,181,130.94,383.57,9,0.341,2.93,0.72,7.098,5.145
CAMP-000008,walmart,sponsored_display,2025-06-04 13:02:27.967686,5712,109,61.63,209.66,7,0.294,3.4,0.57,1.92,6.937
CAMP-000009,amazon,sponsored_brands,2025-06-04 13:02:27.967686,7423,205,373.02,1906.03,19,0.196,5.11,1.82,2.773,9.301
CAMP-000010,walmart,sponsored_display,2025-06-04 13:02:27.967686,3376,156,182.02,2146.12,25,0.085,11.79,1.17,4.628,16.144
CAMP-000011,walmart,sponsored_display,2025-06-04 13:02:27.967686,2913,129,182.17,184.08,5,0.99,1.01,1.41,4.459,4.47
CAMP-000012,walmart,sponsored_display,2025-06-04 13:02:27.967686,9713,333,326.45,166.66,4,1.959,0.51,0.98,3.436,1.433
CAMP-000013,walmart,sponsored_products,2025-06-04 13:02:27.967686,1571,141,180.26,969.56,10,0.186,5.38,1.28,8.985,7.49
CAMP-000014,amazon,sponsored_brands,2025-06-04 13:02:27.967686,12419,1444,1855.64,2285.87,67,0.812,1.23,1.29,11.632,4.677
CAMP-000015,amazon,sponsored_display,2025-06-04 13:02:27.967686,21958,1583,1665.06,4105.52,69,0.406,2.47,1.05,7.213,4.409
CAMP-000016,walmart,sponsored_display,2025-06-04 13:02:27.967686,3237,148,54.67,370.76,7,0.147,6.78,0.37,4.588,5.023
CAMP-000017,amazon,sponsored_display,2025-06-04 13:02:27.967686,1620,53,39.32,362.14,5,0.109,9.21,0.74,3.315,11.032
CAMP-000018,amazon,sponsored_display,2025-06-04 13:02:27.967686,1455,37,69.42,30.74,1,2.259,0.44,1.88,2.552,2.813
CAMP-000019,walmart,sponsored_display,2025-06-04 13:02:27.967686,1001,35,12.77,332.28,2,0.038,26.01,0.36,3.515,8.329
CAMP-000020,walmart,sponsored_display,2025-06-04 13:02:27.967686,2864,119,87.0,761.93,13,0.114,8.76,0.73,4.158,11.256
CAMP-000021,walmart,sponsored_products,2025-06-04 13:02:27.967686,7367,100,116.16,280.82,8,0.414,2.42,1.16,1.359,8.529
CAMP-000022,amazon,sponsored_products,2025-06-04 13:02:27.967686,2035,84,81.27,208.68,5,0.389,2.57,0.97,4.161,6.793
CAMP-000023,amazon,sponsored_brands,2025-06-04 13:02:27.967686,3341,256,440.44,2492.34,26,0.177,5.66,1.72,7.672,10.449
CAMP-000024,walmart,sponsored_products,2025-06-04 13:02:27.967686,10929,130,217.66,438.22,5,0.497,2.01,1.67,1.195,4.363
CAMP-000025,amazon,sponsored_products,2025-06-04 13:02:27.967686,1941,52,104.71,41.55,1,2.52,0.4,2.01,2.695,2.969
CAMP-000001,amazon,sponsored_brands,2025-06-05 13:02:27.967686,2506,13,4.56,106.86,2,0.043,23.42,0.35,0.531,16.767
CAMP-000002,walmart,sponsored_brands,2025-06-05 13:02:27.967686,232,12,11.97,105.05,1,0.114,8.77,1.0,5.532,8.679
CAMP-000003,walmart,sponsored_display,2025-06-05 13:02:27.967686,699,0,0.0,0.0,0,1.0,0.0,1.01,0.124,6.07
CAMP-000004,amazon,sponsored_brands,2025-06-05 13:02:27.967686,3574,73,134.76,92.08,3,1.463,0.68,1.85,2.062,4.897
CAMP-000005,amazon,sponsored_brands,2025-06-05 13:02:27.967686,3164,129,236.73,142.95,3,1.656,0.6,1.84,4.103,2.795
CAMP-000006,walmart,sponsored_brands,2025-06-05 13:02:27.967686,1054,24,31.58,117.12,3,0.27,3.71,1.32,2.35,15.744
CAMP-000007,amazon,sponsored_display,2025-06-05 13:02:27.967686,9570,67,97.18,0.0,0,1.0,0.0,1.45,0.703,1.389
CAMP-000008,walmart,sponsored_products,2025-06-05 13:02:27.967686,3708,256,224.92,215.1,11,1.046,0.96,0.88,6.919,4.346
CAMP-000009,walmart,sponsored_brands,2025-06-05 13:02:27.967686,3343,167,59.98,3711.22,25,0.016,61.87,0.36,5.012,15.451
CAMP-000010,amazon,sponsored_brands,2025-06-05 13:02:27.967686,3067,286,107.25,1815.44,66,0.059,16.93,0.38,9.345,23.275
CAMP-000011,amazon,sponsored_display,2025-06-05 13:02:27.967686,13662,361,262.76,331.53,5,0.793,1.26,0.73,2.649,1.43
CAMP-000012,walmart,sponsored_display,2025-06-05 13:02:27.967686,9192,387,902.68,4226.62,59,0.214,4.68,2.33,4.216,15.25
CAMP-000013,walmart,sponsored_products,2025-06-05 13:02:27.967686,2386,11,19.79,0.0,0,1.0,0.0,1.8,0.49,5.295
CAMP-000014,walmart,sponsored_brands,2025-06-05 13:02:27.967686,1167,23,29.69,119.41,3,0.249,4.02,1.29,2.029,13.076
CAMP-000015,amazon,sponsored_products,2025-06-05 13:02:27.967686,3846,56,53.02,283.57,10,0.187,5.35,0.95,1.466,17.875
CAMP-000016,walmart,sponsored_products,2025-06-05 13:02:27.967686,2179,42,17.9,36.47,1,0.491,2.04,0.43,1.958,3.49
CAMP-000017,amazon,sponsored_display,2025-06-05 13:02:27.967686,6641,88,96.86,368.02,8,0.263,3.8,1.1,1.328,9.14
CAMP-000018,amazon,sponsored_products,2025-06-05 13:02:27.967686,571,9,17.07,69.12,1,0.247,4.05,1.9,1.64,21.675
CAMP-000019,walmart,sponsored_products,2025-06-05 13:02:27.967686,1007,35,60.25,0.0,0,1.0,0.0,1.72,3.566,1.188
CAMP-000020,amazon,sponsored_display,2025-06-05 13:02:27.967686,447,18,19.16,66.31,1,0.289,3.46,1.06,4.087,8.887
CAMP-000021,amazon,sponsored_products,2025-06-05 13:02:27.967686,6306,380,1028.85,1942.99,32,0.53,1.89,2.71,6.029,8.477
CAMP-000022,amazon,sponsored_display,2025-06-05 13:02:27.967686,1476,2,2.28,0.0,0,1.0,0.0,1.14,0.148,10.025
CAMP-000023,amazon,sponsored_products,2025-06-05 13:02:27.967686,3695,195,247.92,1336.99,29,0.185,5.39,1.27,5.302,15.228
CAMP-000024,walmart,sponsored_products,2025-06-05 13:02:27.967686,6853,298,576.46,1101.03,17,0.524,1.91,1.93,4.349,5.999
CAMP-000025,amazon,sponsored_brands,2025-06-05 13:02:27.967686,7671,251,105.34,2068.49,37,0.051,19.64,0.42,3.277,14.949
CAMP-000001,amazon,sponsored_products,2025-06-06 13:02:27.967686,9883,810,401.06,1523.32,75,0.263,3.8,0.5,8.198,9.289
CAMP-000002,walmart,sponsored_products,2025-06-06 13:02:27.967686,344,20,25.01,0.0,0,1.0,0.0,1.25,5.829,1.815
CAMP-000003,amazon,sponsored_display,2025-06-06 13:02:27.967686,3921,106,79.67,1346.68,15,0.059,16.9,0.75,2.708,14.749
CAMP-000004,amazon,sponsored_products,2025-06-06 13:02:27.967686,4283,357,576.4,5130.06,76,0.112,8.9,1.61,8.356,21.505
CAMP-000005,amazon,sponsored_brands,2025-06-06 13:02:27.967686,4707,76,99.5,372.5,5,0.267,3.74,1.31,1.617,7.558
CAMP-000006,amazon,sponsored_display,2025-06-06 13:02:27.967686,5366,254,296.89,529.98,16,0.56,1.79,1.17,4.741,6.62
CAMP-000007,walmart,sponsored_products,2025-06-06 13:02:27.967686,7614,231,164.75,2096.32,28,0.079,12.72,0.71,3.039,12.43
CAMP-000008,amazon,sponsored_brands,2025-06-06 13:02:27.967686,17174,484,256.21,638.15,14,0.401,2.49,0.53,2.82,2.988
CAMP-000009,amazon,sponsored_products,2025-06-06 13:02:27.967686,4303,68,67.27,183.19,4,0.367,2.72,0.99,1.59,6.041
CAMP-000010,walmart,sponsored_display,2025-06-06 13:02:27.967686,1288,13,29.12,0.0,0,1.0,0.0,2.24,1.077,2.034
CAMP-000011,amazon,sponsored_display,2025-06-06 13:02:27.967686,8488,236,138.1,1480.87,33,0.093,10.72,0.59,2.788,14.251
CAMP-000012,amazon,sponsored_brands,2025-06-06 13:02:27.967686,6905,52,58.32,133.36,3,0.437,2.29,1.12,0.76,7.382
